Name,Party,Parliament,Profile
"203","Yvonne Magwas"," CDU","Bundestag","https://www.abgeordnetenwatch.de//profile/yvonne-magwas/fragen-antworten?page=0"
"204","Janine Wissler"," DIE LINKE","Bundestag","https://www.abgeordnetenwatch.de//profile/janine-wissler/fragen-antworten?page=0"
"205","Ria Schröder"," FDP","Bundestag","https://www.abgeordnetenwatch.de//profile/ria-schroeder/fragen-antworten?page=0"
"206","Kathrin Henneberger"," Bündnis 90/Die Grünen","Bundestag","https://www.abgeordnetenwatch.de//profile/kathrin-henneberger/fragen-antworten?page=0"
"207","Renata Alt"," FDP","Bundestag","https://www.abgeordnetenwatch.de//profile/renata-alt/fragen-antworten?page=0"
"208","Sabine Dittmar"," SPD","Bundestag","https://www.abgeordnetenwatch.de//profile/sabine-dittmar/fragen-antworten?page=0"
"209","Macit Karaahmetoğlu"," SPD","Bundestag","https://www.abgeordnetenwatch.de//profile/macit-karaahmetoglu/fragen-antworten?page=0"
"210","Otto Fricke"," FDP","Bundestag","https://www.abgeordnetenwatch.de//profile/otto-fricke/fragen-antworten?page=0"
"211","Oliver Hildenbrand"," Bündnis 90/Die Grünen","Baden-Württemberg","https://www.abgeordnetenwatch.de//profile/oliver-hildenbrand/fragen-antworten?page=0"
"212","Claudia Moll"," SPD","Bundestag","https://www.abgeordnetenwatch.de//profile/claudia-moll/fragen-antworten?page=0"
"213","Jan Plobner"," SPD","Bundestag","https://www.abgeordnetenwatch.de//profile/jan-plobner/fragen-antworten?page=0"
"214","Rainer Wieland"," CDU","EU-Parlament","https://www.abgeordnetenwatch.de//profile/rainer-wieland/fragen-antworten?page=0"
"215","Christos Pantazis"," SPD","Bundestag","https://www.abgeordnetenwatch.de//profile/christos-pantazis/fragen-antworten?page=0"
"216","Thomas Heilmann"," CDU","Bundestag","https://www.abgeordnetenwatch.de//profile/thomas-heilmann/fragen-antworten?page=0"
"217","Joachim Schuster"," SPD","EU-Parlament","https://www.abgeordnetenwatch.de//profile/joachim-schuster/fragen-antworten?page=0"
"218","Axel Echeverria"," SPD","Bundestag","https://www.abgeordnetenwatch.de//profile/axel-echeverria/fragen-antworten?page=0"
"219","Johann Wadephul"," CDU","Bundestag","https://www.abgeordnetenwatch.de//profile/johann-wadephul/fragen-antworten?page=0"
"220","Franziska Giffey"," SPD","Berlin","https://www.abgeordnetenwatch.de//profile/franziska-giffey/fragen-antworten?page=0"
"221","Michael Kellner"," Bündnis 90/Die Grünen","Bundestag","https://www.abgeordnetenwatch.de//profile/michael-kellner/fragen-antworten?page=0"
"222","Johann Wadephul"," CDU","Bundestag","https://www.abgeordnetenwatch.de//profile/johann-wadephul/fragen-antworten?page=0"
"223","Franziska Giffey"," SPD","Berlin","https://www.abgeordnetenwatch.de//profile/franziska-giffey/fragen-antworten?page=0"
"224","Carsten Träger"," SPD","Bundestag","https://www.abgeordnetenwatch.de//profile/carsten-traeger/fragen-antworten?page=0"
"225","Isabel Cademartori"," SPD","Bundestag","https://www.abgeordnetenwatch.de//profile/isabel-cademartori/fragen-antworten?page=0"
"226","Kai Gehring"," Bündnis 90/Die Grünen","Bundestag","https://www.abgeordnetenwatch.de//profile/kai-gehring/fragen-antworten?page=0"
"227","Stefan Schmidt"," Bündnis 90/Die Grünen","Bundestag","https://www.abgeordnetenwatch.de//profile/stefan-schmidt/fragen-antworten?page=0"
"228","Harald Ebner"," Bündnis 90/Die Grünen","Bundestag","https://www.abgeordnetenwatch.de//profile/harald-ebner/fragen-antworten?page=0"
"229","Simona Koß"," SPD","Bundestag","https://www.abgeordnetenwatch.de//profile/simona-koss/fragen-antworten?page=0"
"230","Valentin Lippmann"," Bündnis 90/Die Grünen","Sachsen","https://www.abgeordnetenwatch.de//profile/valentin-lippmann/fragen-antworten?page=0"
"231","Wolfgang Stefinger"," CSU","Bundestag","https://www.abgeordnetenwatch.de//profile/wolfgang-stefinger/fragen-antworten?page=0"
"232","Björn Simon"," CDU","Bundestag","https://www.abgeordnetenwatch.de//profile/bjoern-simon/fragen-antworten?page=0"
"233","Sebastian Hartmann"," SPD","Bundestag","https://www.abgeordnetenwatch.de//profile/sebastian-hartmann/fragen-antworten?page=0"
"234","Karamba Diaby"," SPD","Bundestag","https://www.abgeordnetenwatch.de//profile/karamba-diaby/fragen-antworten?page=0"
"235","Bernhard Loos"," CSU","Bundestag","https://www.abgeordnetenwatch.de//profile/bernhard-loos/fragen-antworten?page=0"
"236","Bernd Westphal"," SPD","Bundestag","https://www.abgeordnetenwatch.de//profile/bernd-westphal/fragen-antworten?page=0"
"237","Frank Bsirske"," Bündnis 90/Die Grünen","Bundestag","https://www.abgeordnetenwatch.de//profile/frank-bsirske/fragen-antworten?page=0"
"238","Edgar Franke"," SPD","Bundestag","https://www.abgeordnetenwatch.de//profile/edgar-franke/fragen-antworten?page=0"
"239","Philip Krämer"," Bündnis 90/Die Grünen","Bundestag","https://www.abgeordnetenwatch.de//profile/philip-kraemer/fragen-antworten?page=0"
"240","Annika Klose"," SPD","Bundestag","https://www.abgeordnetenwatch.de//profile/annika-klose/fragen-antworten?page=0"
"241","Philip Krämer"," Bündnis 90/Die Grünen","Bundestag","https://www.abgeordnetenwatch.de//profile/philip-kraemer/fragen-antworten?page=0"
"242","Annika Klose"," SPD","Bundestag","https://www.abgeordnetenwatch.de//profile/annika-klose/fragen-antworten?page=0"
"243","Alois Rainer"," CSU","Bundestag","https://www.abgeordnetenwatch.de//profile/alois-rainer/fragen-antworten?page=0"
"244","Dieter Janecek"," Bündnis 90/Die Grünen","Bundestag","https://www.abgeordnetenwatch.de//profile/dieter-janecek/fragen-antworten?page=0"
"245","Maria Klein-Schmeink"," Bündnis 90/Die Grünen","Bundestag","https://www.abgeordnetenwatch.de//profile/maria-klein-schmeink/fragen-antworten?page=0"
"246","Leni Breymaier"," SPD","Bundestag","https://www.abgeordnetenwatch.de//profile/leni-breymaier/fragen-antworten?page=0"
"247","Bruno Hönel"," Bündnis 90/Die Grünen","Bundestag","https://www.abgeordnetenwatch.de//profile/bruno-hoenel/fragen-antworten?page=0"
"248","Georg Kippels"," CDU","Bundestag","https://www.abgeordnetenwatch.de//profile/georg-kippels/fragen-antworten?page=0"
"249","Claudia Tausend"," SPD","Bundestag","https://www.abgeordnetenwatch.de//profile/claudia-tausend/fragen-antworten?page=0"
"250","Lukas Benner"," Bündnis 90/Die Grünen","Bundestag","https://www.abgeordnetenwatch.de//profile/lukas-benner/fragen-antworten?page=0"
"251","Esra Limbacher"," SPD","Bundestag","https://www.abgeordnetenwatch.de//profile/esra-limbacher/fragen-antworten?page=0"
"252","Niels Annen"," SPD","Bundestag","https://www.abgeordnetenwatch.de//profile/niels-annen/fragen-antworten?page=0"
"253","Christian Ehler"," CDU","EU-Parlament","https://www.abgeordnetenwatch.de//profile/christian-ehler/fragen-antworten?page=0"
"254","Gesine Lötzsch"," DIE LINKE","Bundestag","https://www.abgeordnetenwatch.de//profile/gesine-loetzsch/fragen-antworten?page=0"
"255","Wolfgang Kubicki"," FDP","Bundestag","https://www.abgeordnetenwatch.de//profile/wolfgang-kubicki/fragen-antworten?page=0"
"256","Bernd Riexinger"," DIE LINKE","Bundestag","https://www.abgeordnetenwatch.de//profile/bernd-riexinger/fragen-antworten?page=0"
"257","Manuela Rottmann"," Bündnis 90/Die Grünen","Bundestag","https://www.abgeordnetenwatch.de//profile/manuela-rottmann/fragen-antworten?page=0"
"258","Andreas Schwarz"," SPD","Bundestag","https://www.abgeordnetenwatch.de//profile/andreas-schwarz/fragen-antworten?page=0"
"259","Carsten Brodesser"," CDU","Bundestag","https://www.abgeordnetenwatch.de//profile/carsten-brodesser/fragen-antworten?page=0"
"260","Jutta Paulus"," Bündnis 90/Die Grünen","EU-Parlament","https://www.abgeordnetenwatch.de//profile/jutta-paulus/fragen-antworten?page=0"
"261","Erik von Malottki"," SPD","Bundestag","https://www.abgeordnetenwatch.de//profile/erik-von-malottki/fragen-antworten?page=0"
"262","Edgar Naujok"," AfD","Bundestag","https://www.abgeordnetenwatch.de//profile/edgar-naujok/fragen-antworten?page=0"
"263","Jens Beeck"," FDP","Bundestag","https://www.abgeordnetenwatch.de//profile/jens-beeck/fragen-antworten?page=0"
"264","Anja Schulz"," FDP","Bundestag","https://www.abgeordnetenwatch.de//profile/anja-schulz/fragen-antworten?page=0"
"265","Bernd Reuther"," FDP","Bundestag","https://www.abgeordnetenwatch.de//profile/bernd-reuther/fragen-antworten?page=0"
"266","Nicole Westig"," FDP","Bundestag","https://www.abgeordnetenwatch.de//profile/nicole-westig/fragen-antworten?page=0"
"267","Gülistan Yüksel"," SPD","Bundestag","https://www.abgeordnetenwatch.de//profile/guelistan-yueksel/fragen-antworten?page=0"
"268","Sandra Bubendorfer-Licht"," FDP","Bundestag","https://www.abgeordnetenwatch.de//profile/sandra-bubendorfer-licht/fragen-antworten?page=0"
"269","Anikó Glogowski-Merten"," FDP","Bundestag","https://www.abgeordnetenwatch.de//profile/aniko-glogowski-merten/fragen-antworten?page=0"
"270","Jürgen Hardt"," CDU","Bundestag","https://www.abgeordnetenwatch.de//profile/juergen-hardt/fragen-antworten?page=0"
"271","Jutta Paulus"," Bündnis 90/Die Grünen","EU-Parlament","https://www.abgeordnetenwatch.de//profile/jutta-paulus/fragen-antworten?page=0"
"272","Carsten Brodesser"," CDU","Bundestag","https://www.abgeordnetenwatch.de//profile/carsten-brodesser/fragen-antworten?page=0"
"273","Andreas Larem"," SPD","Bundestag","https://www.abgeordnetenwatch.de//profile/andreas-larem/fragen-antworten?page=0"
"274","Jens Zimmermann"," SPD","Bundestag","https://www.abgeordnetenwatch.de//profile/jens-zimmermann/fragen-antworten?page=0"
"275","Mario Czaja"," CDU","Bundestag","https://www.abgeordnetenwatch.de//profile/mario-czaja/fragen-antworten?page=0"
"276","Daniel Föst"," FDP","Bundestag","https://www.abgeordnetenwatch.de//profile/daniel-foest/fragen-antworten?page=0"
"277","Nadja Sthamer"," SPD","Bundestag","https://www.abgeordnetenwatch.de//profile/nadja-sthamer/fragen-antworten?page=0"
"278","Anke Hennig"," SPD","Bundestag","https://www.abgeordnetenwatch.de//profile/anke-hennig/fragen-antworten?page=0"
"279","Matthias W. Birkwald"," DIE LINKE","Bundestag","https://www.abgeordnetenwatch.de//profile/matthias-w-birkwald/fragen-antworten?page=0"
"280","Sabine Grützmacher"," Bündnis 90/Die Grünen","Bundestag","https://www.abgeordnetenwatch.de//profile/sabine-gruetzmacher/fragen-antworten?page=0"
"281","Olav Gutting"," CDU","Bundestag","https://www.abgeordnetenwatch.de//profile/olav-gutting/fragen-antworten?page=0"
"282","Jürgen Lenders"," FDP","Bundestag","https://www.abgeordnetenwatch.de//profile/juergen-lenders/fragen-antworten?page=0"
"283","Sascha Müller"," Bündnis 90/Die Grünen","Bundestag","https://www.abgeordnetenwatch.de//profile/sascha-mueller-0/fragen-antworten?page=0"
"284","Axel Voss"," CDU","EU-Parlament","https://www.abgeordnetenwatch.de//profile/axel-voss/fragen-antworten?page=0"
"285","Bernhard Daldrup"," SPD","Bundestag","https://www.abgeordnetenwatch.de//profile/bernhard-daldrup/fragen-antworten?page=0"
"286","Gabriela Heinrich"," SPD","Bundestag","https://www.abgeordnetenwatch.de//profile/gabriela-heinrich/fragen-antworten?page=0"
"287","Birgit Sippel"," SPD","EU-Parlament","https://www.abgeordnetenwatch.de//profile/birgit-sippel/fragen-antworten?page=0"
"288","Matthias Hauer"," CDU","Bundestag","https://www.abgeordnetenwatch.de//profile/matthias-hauer/fragen-antworten?page=0"
"289","Daniela Kluckert"," FDP","Bundestag","https://www.abgeordnetenwatch.de//profile/daniela-kluckert/fragen-antworten?page=0"
"290","Markus Hümpfer"," SPD","Bundestag","https://www.abgeordnetenwatch.de//profile/markus-huempfer/fragen-antworten?page=0"
"291","Achim Post"," SPD","Bundestag","https://www.abgeordnetenwatch.de//profile/achim-post/fragen-antworten?page=0"
"292","Michael Thews"," SPD","Bundestag","https://www.abgeordnetenwatch.de//profile/michael-thews/fragen-antworten?page=0"
"293","Ivo Teichmann"," Bündnis Deutschland","Sachsen","https://www.abgeordnetenwatch.de//profile/ivo-teichmann/fragen-antworten?page=0"
"294","Dirk Kienscherf"," SPD","Hamburg","https://www.abgeordnetenwatch.de//profile/dirk-kienscherf/fragen-antworten?page=0"
"295","Jens Brandenburg"," FDP","Bundestag","https://www.abgeordnetenwatch.de//profile/jens-brandenburg/fragen-antworten?page=0"
"296","Wiebke Esdar"," SPD","Bundestag","https://www.abgeordnetenwatch.de//profile/wiebke-esdar/fragen-antworten?page=0"
"297","Manuela Ripa"," ÖDP","EU-Parlament","https://www.abgeordnetenwatch.de//profile/manuela-ripa/fragen-antworten?page=0"
"298","Heike Sudmann"," DIE LINKE","Hamburg","https://www.abgeordnetenwatch.de//profile/heike-sudmann/fragen-antworten?page=0"
"299","Norbert Lins"," CDU","EU-Parlament","https://www.abgeordnetenwatch.de//profile/norbert-lins/fragen-antworten?page=0"
"300","Dominik Lorenzen"," Bündnis 90/Die Grünen","Hamburg","https://www.abgeordnetenwatch.de//profile/dominik-lorenzen/fragen-antworten?page=0"
"301","Norbert Lins"," CDU","EU-Parlament","https://www.abgeordnetenwatch.de//profile/norbert-lins/fragen-antworten?page=0"
"302","Dominik Lorenzen"," Bündnis 90/Die Grünen","Hamburg","https://www.abgeordnetenwatch.de//profile/dominik-lorenzen/fragen-antworten?page=0"
"303","Thekla Walker"," Bündnis 90/Die Grünen","Baden-Württemberg","https://www.abgeordnetenwatch.de//profile/thekla-walker/fragen-antworten?page=0"
"304","Christina Baum"," AfD","Bundestag","https://www.abgeordnetenwatch.de//profile/christina-baum/fragen-antworten?page=0"
"305","Frank Schwabe"," SPD","Bundestag","https://www.abgeordnetenwatch.de//profile/frank-schwabe/fragen-antworten?page=0"
"306","Beate Müller-Gemmeke"," Bündnis 90/Die Grünen","Bundestag","https://www.abgeordnetenwatch.de//profile/beate-mueller-gemmeke/fragen-antworten?page=0"
"307","Petra Sitte"," DIE LINKE","Bundestag","https://www.abgeordnetenwatch.de//profile/petra-sitte/fragen-antworten?page=0"
"308","Alexander Müller"," FDP","Bundestag","https://www.abgeordnetenwatch.de//profile/alexander-mueller/fragen-antworten?page=0"
"309","Tina Fischer"," SPD","Brandenburg","https://www.abgeordnetenwatch.de//profile/tina-fischer/fragen-antworten?page=0"
"310","Lennard Oehl"," SPD","Bundestag","https://www.abgeordnetenwatch.de//profile/lennard-oehl/fragen-antworten?page=0"
"311","Mareike Engels"," Bündnis 90/Die Grünen","Hamburg","https://www.abgeordnetenwatch.de//profile/mareike-engels/fragen-antworten?page=0"
"312","Stephan Mayer"," CSU","Bundestag","https://www.abgeordnetenwatch.de//profile/stephan-mayer/fragen-antworten?page=0"
"313","Marie Schäffer"," Bündnis 90/Die Grünen","Brandenburg","https://www.abgeordnetenwatch.de//profile/marie-schaeffer/fragen-antworten?page=0"
"314","Dirk Panter"," SPD","Sachsen","https://www.abgeordnetenwatch.de//profile/dirk-panter/fragen-antworten?page=0"
"315","Artur Auernhammer"," CSU","Bundestag","https://www.abgeordnetenwatch.de//profile/artur-auernhammer/fragen-antworten?page=0"
"316","Christian Jung"," FDP","Baden-Württemberg","https://www.abgeordnetenwatch.de//profile/christian-jung/fragen-antworten?page=0"
"317","Sarah Ryglewski"," SPD","Bundestag","https://www.abgeordnetenwatch.de//profile/sarah-ryglewski/fragen-antworten?page=0"
"318","Nicolas Zippelius"," CDU","Bundestag","https://www.abgeordnetenwatch.de//profile/nicolas-zippelius/fragen-antworten?page=0"
"319","Torsten Herbst"," FDP","Bundestag","https://www.abgeordnetenwatch.de//profile/torsten-herbst/fragen-antworten?page=0"
"320","Martina Renner"," DIE LINKE","Bundestag","https://www.abgeordnetenwatch.de//profile/martina-renner/fragen-antworten?page=0"
"321","Dirk Panter"," SPD","Sachsen","https://www.abgeordnetenwatch.de//profile/dirk-panter/fragen-antworten?page=0"
"322","Artur Auernhammer"," CSU","Bundestag","https://www.abgeordnetenwatch.de//profile/artur-auernhammer/fragen-antworten?page=0"
"323","Sarah Ryglewski"," SPD","Bundestag","https://www.abgeordnetenwatch.de//profile/sarah-ryglewski/fragen-antworten?page=0"
"324","Nicolas Zippelius"," CDU","Bundestag","https://www.abgeordnetenwatch.de//profile/nicolas-zippelius/fragen-antworten?page=0"
"325","Torsten Herbst"," FDP","Bundestag","https://www.abgeordnetenwatch.de//profile/torsten-herbst/fragen-antworten?page=0"
"326","Martina Renner"," DIE LINKE","Bundestag","https://www.abgeordnetenwatch.de//profile/martina-renner/fragen-antworten?page=0"
"327","Anna Christmann"," Bündnis 90/Die Grünen","Bundestag","https://www.abgeordnetenwatch.de//profile/anna-christmann/fragen-antworten?page=0"
"328","Holger Becker"," SPD","Bundestag","https://www.abgeordnetenwatch.de//profile/holger-becker/fragen-antworten?page=0"
"329","Holger Mann"," SPD","Bundestag","https://www.abgeordnetenwatch.de//profile/holger-mann/fragen-antworten?page=0"
"330","Stefan Schwartze"," SPD","Bundestag","https://www.abgeordnetenwatch.de//profile/stefan-schwartze/fragen-antworten?page=0"
"331","Philipp Hartewig"," FDP","Bundestag","https://www.abgeordnetenwatch.de//profile/philipp-hartewig/fragen-antworten?page=0"
"332","Sabine Poschmann"," SPD","Bundestag","https://www.abgeordnetenwatch.de//profile/sabine-poschmann/fragen-antworten?page=0"
"333","Helmut Scholz"," DIE LINKE","EU-Parlament","https://www.abgeordnetenwatch.de//profile/helmut-scholz/fragen-antworten?page=0"
"334","Klaus-Peter Willsch"," CDU","Bundestag","https://www.abgeordnetenwatch.de//profile/klaus-peter-willsch/fragen-antworten?page=0"
"335","André Hahn"," DIE LINKE","Bundestag","https://www.abgeordnetenwatch.de//profile/andre-hahn/fragen-antworten?page=0"
"336","Annette Widmann-Mauz"," CDU","Bundestag","https://www.abgeordnetenwatch.de//profile/annette-widmann-mauz/fragen-antworten?page=0"
"337","Josephine Ortleb"," SPD","Bundestag","https://www.abgeordnetenwatch.de//profile/josephine-ortleb/fragen-antworten?page=0"
"338","Deborah Düring"," Bündnis 90/Die Grünen","Bundestag","https://www.abgeordnetenwatch.de//profile/deborah-duering/fragen-antworten?page=0"
"339","Melis Sekmen"," CDU","Bundestag","https://www.abgeordnetenwatch.de//profile/melis-sekmen/fragen-antworten?page=0"
"340","Frank Schmitt"," SPD","Hamburg","https://www.abgeordnetenwatch.de//profile/frank-schmitt/fragen-antworten?page=0"
"341","Rüdiger Lucassen"," AfD","Bundestag","https://www.abgeordnetenwatch.de//profile/ruediger-lucassen/fragen-antworten?page=0"
"342","Holger Becker"," SPD","Bundestag","https://www.abgeordnetenwatch.de//profile/holger-becker/fragen-antworten?page=0"
"343","Holger Mann"," SPD","Bundestag","https://www.abgeordnetenwatch.de//profile/holger-mann/fragen-antworten?page=0"
